Variavel,Importancia
"TX_RESP_Q06_Mãe ou Madrasta, Pai ou Padrasto, Irmão(s) ou Irmã(s), Avô ou Avó",0.0009363726195556549
TX_RESP_Q09b_Nunca ou quase nunca,0.0009104416510589156
"TX_RESP_Q08_Ensino Fundamental, até o 5º ano",0.0008438275613782076
TX_RESP_Q11d_1,0.0008407532781986251
"TX_RESP_Q06_Mãe ou Madrasta, Pai ou Padrasto",0.0007995611923547263
TX_RESP_Q07_Não completou o 5º ano do Ensino Fundamental,0.0007801234152288815
TX_RESP_Q11a_2,0.0007761110701519503
TX_RESP_Q20b_Menos de 1 hora,0.0007750086018509371
TX_RESP_Q11h_2,0.0006271864563697676
TX_RESP_Q23g_Nunca ou quase nunca,0.0006211739903216771
"TX_RESP_Q06_Mãe ou Madrasta, Irmão(s) ou Irmã(s)",0.0005898217548960178
TX_RESP_Q13_Mais de uma hora,0.0005018425276241411
TX_RESP_Q11g_3 ou mais,0.0004981600531570226
TX_RESP_Q20d_Menos de 1 hora,0.0004476774178406413
TX_RESP_Q16_8 anos ou mais,0.00044143152524361764
TX_RESP_Q09e_Nunca ou quase nunca,0.0004172530512783434
TX_RESP_Q11b_2,0.0004157425179344792
TX_RESP_Q06_Nenhum,0.00039351261699486497
TX_RESP_Q12b_B,0.00038571126480320503
"TX_RESP_Q12_Wi-Fi, Mesa, Microondas, Aspirador, Lavadora, Freezer, Garagem",0.0003820461592307512
"TX_RESP_Q12_Wi-Fi, Quarto, Mesa, Microondas, Lavadora, Freezer, Garagem",0.00030704648860281023
TX_RESP_Q12g_B,0.0003006004939184676
TX_RESP_Q14_De metrô,0.0002951378222743519
TX_RESP_Q14_De bicicleta,0.00028650124860066413
"TX_RESP_Q12_Wi-Fi, Quarto, Microondas, Aspirador, Lavadora, Freezer, Garagem",0.00025416854401160804
TX_RESP_Q11b_3 ou mais,0.000242911973942448
TX_RESP_Q09c_Nunca ou quase nunca,0.00021835087609221355
TX_RESP_Q06_Mãe ou Madrasta,0.00020609627242467046
TX_RESP_Q11a_3 ou mais,0.00017897126642509704
TX_RESP_Q23h_Nunca ou quase nunca,0.000142880395247386
"TX_RESP_Q10_Asfalto ou Calcamento: Não, Água tratada: Sim, Iluminacão: Sim",0.00014136018947885826
"TX_RESP_Q12_Wi-Fi, Mesa, Microondas, Lavadora, Freezer, Garagem",0.00013738598652321968
"TX_RESP_Q12_Wi-Fi, Microondas, Aspirador, Lavadora, Freezer, Garagem",0.00011590611168440124
TX_RESP_Q14_Outros meios de transporte,9.822180218985303e-05
"TX_RESP_Q12_Wi-Fi, Quarto, Microondas, Lavadora, Freezer, Garagem",8.950550864564488e-05
"TX_RESP_Q06_Mãe ou Madrasta, Pai ou Padrasto, Avô ou Avó",8.72882593042011e-05
"TX_RESP_Q06_Pai ou Padrasto, Irmão(s) ou Irmã(s)",7.009599317078976e-05
ID_LOCALIZACAO_Urbana,5.789159083367883e-05
"TX_RESP_Q12_Wi-Fi, Quarto, Mesa, Microondas, Aspirador, Lavadora, Garagem",5.2131245089533425e-05
"TX_RESP_Q12_Wi-Fi, Quarto, Mesa, Lavadora, Freezer, Garagem",5.1498330404153616e-05
TX_RESP_Q02_20 anos,4.9454559165145065e-05
"TX_RESP_Q12_Wi-Fi, Microondas, Lavadora, Freezer, Garagem",4.3614935164700966e-05
"TX_RESP_Q12_Wi-Fi, Quarto, Microondas, Lavadora, Freezer",4.1591125523922794e-05
"TX_RESP_Q12_Wi-Fi, Quarto, Mesa, Microondas, Lavadora, Freezer",4.046104538456926e-05
"TX_RESP_Q06_Mãe ou Madrasta, Irmão(s) ou Irmã(s), Avô ou Avó",3.4382636222556664e-05
"TX_RESP_Q12_Wi-Fi, Microondas, Lavadora, Freezer",3.036198045682313e-05
"TX_RESP_Q06_Mãe ou Madrasta, Avô ou Avó",2.748506813434253e-05
"TX_RESP_Q12_Wi-Fi, Quarto, Mesa, Aspirador, Lavadora, Freezer, Garagem",1.806467172624439e-05
"TX_RESP_Q12_Wi-Fi, Mesa, Microondas, Lavadora, Freezer",1.7675655815316576e-05
"TX_RESP_Q10_Asfalto ou Calcamento: Sim, Água tratada: Sim, Iluminacão: Não",1.756072525352809e-05
"TX_RESP_Q12_Wi-Fi, Quarto, Mesa, Microondas, Lavadora, Garagem",1.5897178727441294e-05
TX_RESP_Q06_Irmão(s) ou Irmã(s),1.4686085011101512e-05
"TX_RESP_Q06_Pai ou Padrasto, Irmão(s) ou Irmã(s), Avô ou Avó",1.2949361663746668e-05
"TX_RESP_Q12_Wi-Fi, Quarto, Mesa, Microondas, Aspirador, Lavadora, Freezer",1.1432261921316397e-05
"TX_RESP_Q10_Asfalto ou Calcamento: Não, Água tratada: Não, Iluminacão: Sim",1.1246463868565337e-05
TX_RESP_Q06_Pai ou Padrasto,1.1232003628703917e-05
"TX_RESP_Q06_Irmão(s) ou Irmã(s), Avô ou Avó",1.0473648385282725e-05
"TX_RESP_Q12_Wi-Fi, Lavadora, Freezer, Garagem",8.469772435053576e-06
"TX_RESP_Q12_Wi-Fi, Microondas, Lavadora",7.999517057938922e-06
"TX_RESP_Q12_Wi-Fi, Mesa, Lavadora, Freezer, Garagem",6.524388458660478e-06
"TX_RESP_Q12_Wi-Fi, Quarto, Lavadora, Freezer, Garagem",6.23484086164579e-06
"TX_RESP_Q10_Asfalto ou Calcamento: Sim, Água tratada: Não, Iluminacão: Não",5.794012913578419e-06
"TX_RESP_Q12_Wi-Fi, Quarto, Aspirador, Lavadora, Freezer, Garagem",4.3200390540461274e-06
"TX_RESP_Q12_Wi-Fi, Mesa, Aspirador, Lavadora, Freezer, Garagem",3.973481453435397e-06
